topaz_id,wepp_id,width,length,area,slope,aspect,dom_landuse,landuse_description,dom_soil,soil_description,cli_fn,longest_fp,longest_fp_length,longest_fp_slope
,,m,m,ha,decimal,degree,,,,,,,m,decimal
133,26,754.2640687119285,112.16230960659848,8.46,0.7574889642756241,111.53689339599134,105,High Severity Fire,460076-loam-forest high sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
142,27,344.5584412271571,86.19727873803467,2.97,0.4600908765452104,310.1391897577667,105,High Severity Fire,460076-loam-forest high sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
143,28,344.5584412271571,255.9797974644666,8.82,0.6358639051149222,89.08912574530639,105,High Severity Fire,459997-loam-forest high sev fire,"Goulding very rocky loam, 50 to 70 percent slopes, eroded (STV-L) - forest high sev fire",wepp.cli,,,
151,29,370.0,270.0,9.99,0.5564165925140716,333.04127182085995,105,High Severity Fire,460077-loam-forest high sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
152,30,607.2792206135786,330.4904781645882,20.07,0.6259702130137897,314.02845577337627,105,High Severity Fire,460077-loam-forest high sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
153,31,607.2792206135786,183.77049010048847,11.16,0.5631321170912311,66.7857180696762,105,High Severity Fire,460077-loam-forest high sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
162,32,464.5584412271571,75.55561773300553,3.5100000000000002,0.8931947617917204,347.5321941535733,105,High Severity Fire,460113-sand loam-forest high sev fire,Rockland (UWB) - forest high sev fire,wepp.cli,,,
163,33,464.5584412271571,174.35911784539738,8.1,0.7087772590023043,152.99961120499722,105,High Severity Fire,459997-loam-forest high sev fire,"Goulding very rocky loam, 50 to 70 percent slopes, eroded (STV-L) - forest high sev fire",wepp.cli,,,
171,34,396.8360014463229,283.492424049175,11.25,0.4441989691505872,345.583812239799,105,High Severity Fire,460076-loam-forest high sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
172,35,349.7056274847714,108.09091140990024,3.7800000000000002,0.5503337364713734,311.4904039745043,105,High Severity Fire,460077-loam-forest high sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
173,36,349.7056274847714,118.38528392512885,4.140000000000001,0.9051150430239716,64.90046313562036,118,Moderate Severity Fire,460077-loam-forest moderate sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest moderate sev fire",wepp.cli,,,
182,37,374.5584412271571,100.91883092036782,3.7800000000000002,1.0487655544035757,28.84653220090589,118,Moderate Severity Fire,460076-loam-forest moderate sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest moderate sev fire",wepp.cli,,,
183,38,374.5584412271571,396.4668357585879,14.850000000000001,0.4661492275025569,161.59704578297507,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
192,39,229.7056274847714,133.21397623150813,3.06,0.629698792179186,307.7926313494195,106,Low Severity Fire,460076-loam-forest low sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest low sev fire",wepp.cli,,,
193,40,229.7056274847714,86.19727873803467,1.9800000000000002,0.3092630136411357,95.66453919467614,106,Low Severity Fire,459963-sand loam-forest low sev fire,Cobbly alluvial land (CBV-S) - forest low sev fire,wepp.cli,,,
202,41,234.8528137423857,172.44843421133197,4.05,0.4056689178422571,246.3560566750484,106,Low Severity Fire,460076-loam-forest low sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest low sev fire",wepp.cli,,,
203,42,234.8528137423857,99.63687309988067,2.3400000000000003,0.5565159209691126,54.7977725252345,42,Evergreen Forest,460076-loam-forest,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest",wepp.cli,,,
212,43,339.4112549695428,161.75067619642277,5.49,0.4122368850111682,250.82754898370675,105,High Severity Fire,460076-loam-forest high sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
213,44,339.4112549695428,140.53747276082632,4.7700000000000005,0.7244463275054852,31.92717051839549,106,Low Severity Fire,460077-loam-forest low sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest low sev fire",wepp.cli,,,
221,45,469.6405539358121,337.27922061357856,15.840000000000002,0.6073402192550115,12.17091969534197,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
222,46,344.5584412271571,235.0834874673673,8.1,0.3201318816572503,252.58701862859093,105,High Severity Fire,460076-loam-forest high sev fire,"Neuns very stony loam, 8 to 50 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
223,47,344.5584412271571,255.9797974644666,8.82,0.5560568055682655,3.681912930630393,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
232,48,434.5584412271571,47.63455967290593,2.0700000000000003,0.822157438991162,334.6813730753188,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
233,49,434.5584412271571,149.1168824543142,6.48,0.5080754327035246,96.90668088230504,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
241,50,303.6839891992435,349.7056274847714,10.620000000000001,0.7028031318955158,354.65314565518315,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
242,51,289.7056274847714,236.10173055266415,6.840000000000001,0.7158785270572138,326.47813950082787,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
243,52,289.7056274847714,37.27922061357855,1.08,0.8633523838955262,59.11006555409526,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
251,53,325.54629306914245,337.27922061357856,10.98,0.7758328473544961,44.7430998069013,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
252,54,1264.2640687119283,202.17295288666492,25.560000000000002,1.0386373428391549,313.9289276522575,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
253,55,1264.2640687119283,261.9705868390588,33.120000000000005,1.026901883966315,65.54777542719411,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
261,56,363.23207718673416,294.8528137423857,10.71,0.4449119279200509,53.84404762248416,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
262,57,531.8376618407357,228.45317042700228,12.15,0.5720311301509214,350.777497276521,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
263,58,531.8376618407357,147.22537649740147,7.83,0.534883961412119,104.5679913777772,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
272,59,614.5584412271571,209.41865145161853,12.870000000000001,0.5470456237642151,2.9703783935545025,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
273,60,614.5584412271571,194.7739905109459,11.97,0.7034473608054174,128.69857516095416,105,High Severity Fire,460077-loam-forest high sev fire,"Neuns very stony loam, 50 to 80 percent slopes (STV-L) - forest high sev fire",wepp.cli,,,
282,61,102.42640687119284,263.6038969321072,2.6999,0.4095211735934176,359.6740122203581,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
283,62,102.42640687119284,61.50757595082502,0.63,0.5418486725051052,114.42912369663652,118,Moderate Severity Fire,459954-sand loam-forest moderate sev fire,"Chaix sandy loam, 50 to 70 percent (SL) - forest moderate sev fire",wepp.cli,,,
292,63,259.7056274847714,145.5494067113217,3.7800000000000002,0.655571267239925,298.84292550572945,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
293,64,259.7056274847714,214.8586480024273,5.58,0.581754418178377,91.56811967520132,105,High Severity Fire,459954-sand loam-forest high sev fire,"Chaix sandy loam, 50 to 70 percent (SL) - forest high sev fire",wepp.cli,,,
302,65,174.8528137423857,185.2987052741147,3.24,0.3906301670211847,275.1105022169835,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
303,66,174.8528137423857,82.35498012182875,1.4399000000000002,0.7724612782637651,47.688537338256594,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
312,67,736.6904755831214,234.56255473266648,17.28,0.6805149586385719,311.1881430739434,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
313,68,736.6904755831214,102.6211176955416,7.5600000000000005,0.7645795664001251,67.99398595379301,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
321,69,322.6594423856128,320.77164466275354,10.3499,0.8235975915372501,334.8392715560652,105,High Severity Fire,459954-sand loam-forest high sev fire,"Chaix sandy loam, 50 to 70 percent (SL) - forest high sev fire",wepp.cli,,,
322,70,264.8528137423857,91.7490724626995,2.43,1.041705868534097,304.4454751034341,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
323,71,264.8528137423857,27.18491035931837,0.7200000000000001,0.8081553598762606,13.664555027130117,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
332,72,302.13203435596427,151.92033541839456,4.59,0.7636697823623009,340.4828216370521,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
333,73,302.13203435596427,181.70863648082488,5.49,0.7035272235620804,84.8938676291747,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
341,74,244.75663432399003,411.8376618407357,10.08,0.70933795356866,335.5843457235624,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
342,75,374.5584412271571,105.72448953562343,3.9600000000000004,1.837768186454328,300.8491386168585,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
343,76,374.5584412271571,86.501855074601,3.24,1.7785450535522316,9.28910821968357,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
352,77,349.7056274847714,113.23809766751454,3.9600000000000004,0.9597525109682444,310.3452885079503,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
353,78,349.7056274847714,483.8355082157439,16.92,0.5502559357689443,88.75431284578963,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
361,79,302.99649495794006,344.5584412271571,10.440000000000001,0.9727622739105788,351.4014956592617,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
362,80,392.13203435596427,110.1669749347346,4.32,2.047023739844273,313.3010973080484,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
363,81,392.13203435596427,59.673778089647904,2.3400000000000003,2.1296023398206363,12.886227048320364,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
372,82,42.42640687119285,84.8528137423857,0.36000000000000004,0.4749323315026103,340.0045855521805,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
373,83,42.42640687119285,169.7056274847714,0.7200000000000001,0.536953763931688,100.23968902735488,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
382,84,326.98484809835,250.4703214118541,8.190000000000001,0.9647149479361022,327.9445808283234,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
383,85,326.98484809835,66.0581067459835,2.16,1.7876661929372657,93.04785636891904,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
391,86,186.4510538375631,540.6244584051392,10.08,0.7849420008579888,323.590700862478,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
392,87,199.7056274847714,220.8250240888322,4.41,1.314715429730734,302.48173218170854,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
393,88,199.7056274847714,72.10613031472073,1.4400000000000002,1.1772615410639382,337.5555578519672,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
402,89,332.13203435596427,303.49376023141167,10.08,1.5305313733171977,334.0512105821342,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
403,90,332.13203435596427,398.3355603037278,13.23,0.6963848483568778,84.27751801949762,129,Grass High Severity Fire,459983-sand loam-grass high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - grass high sev fire",wepp.cli,,,
412,91,60.0,60.0,0.36000000000000004,0.7585889951810714,299.7505012490492,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
413,92,60.0,60.0,0.36000000000000004,0.6810216072714146,32.26519826571638,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
422,93,84.8528137423857,31.81980515339464,0.27,0.8699759780471309,286.6617424634694,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
423,94,84.8528137423857,127.27922061357854,1.08,0.7268418532016954,0.1841406565108835,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
431,95,395.2727087207981,334.7056274847714,13.23,0.90422492998171,352.7643462199454,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
432,96,374.5584412271571,228.2687842246415,8.55,1.2560867646743783,287.4007778286565,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
433,97,374.5584412271571,50.45941546018391,1.8900000000000001,1.962035015797751,25.0049247983043,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
441,98,304.54360186187773,339.8528137423857,10.35,1.0801505786210823,5.409870582443415,105,High Severity Fire,460113-sand loam-forest high sev fire,Rockland (UWB) - forest high sev fire,wepp.cli,,,
442,99,180.0,60.0,1.08,1.947165555668941,336.4211014622514,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
443,100,180.0,25.0,0.45,1.875019646820665,29.432948677304296,105,High Severity Fire,460113-sand loam-forest high sev fire,Rockland (UWB) - forest high sev fire,wepp.cli,,,
451,101,291.8296447473155,400.91883092036784,11.700000000000001,0.8988514073854696,15.65081120526579,105,High Severity Fire,460113-sand loam-forest high sev fire,Rockland (UWB) - forest high sev fire,wepp.cli,,,
452,102,312.42640687119285,54.732889486675134,1.7100000000000002,2.988265334998687,336.3958512691077,105,High Severity Fire,460113-sand loam-forest high sev fire,Rockland (UWB) - forest high sev fire,wepp.cli,,,
453,103,312.42640687119285,54.732889486675134,1.7100000000000002,1.4940120801990473,42.42780397976459,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
462,104,187.27922061357856,24.028293076278054,0.45,2.9322015880505683,6.758892502417432,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
463,105,187.27922061357856,110.53014815087906,2.0700000000000003,1.6740513699596544,82.7937561022771,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
471,106,209.82881120113748,501.8376618407357,10.530000000000001,0.7230637733084292,17.666145836225656,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
472,107,144.8528137423857,62.13203435596426,0.9,1.6552356943184865,343.36231912185804,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
473,108,144.8528137423857,31.06601717798213,0.45,2.594129099319038,37.40199827176242,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
481,109,322.92721104826524,418.0508652763321,13.5,0.6905477137505683,47.5891270702316,119,Shrub High Severity Fire,459983-sand loam-shrub high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - shrub high sev fire",wepp.cli,,,
482,110,259.7056274847714,58.91285509743973,1.53,2.982834583889552,28.58331424566981,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
483,111,259.7056274847714,190.6004135505403,4.95,1.053366230747584,99.40958391400432,119,Shrub High Severity Fire,459983-sand loam-shrub high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - shrub high sev fire",wepp.cli,,,
491,112,282.3028732702574,392.13203435596427,11.07,0.6740057579567434,57.0770225413356,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
492,113,724.2640687119285,45.977705423413546,3.33,2.003015146889811,45.32085951453133,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
493,114,724.2640687119285,288.29263941167414,20.880000000000003,0.854708187183844,98.7656714450166,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
501,115,451.0555569727168,307.27922061357856,13.860000000000001,0.6894924888829644,35.565607281200904,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
502,116,671.5432893255071,197.00889295294888,13.23,0.9535135933711736,1.6208809984689327,105,High Severity Fire,459953-sand loam-forest high sev fire,"Chaix sandy loam, 30 to 50 percent slopes (SL) - forest high sev fire",wepp.cli,,,
503,117,671.5432893255071,140.7206378235349,9.450000000000001,0.5995244033396243,93.5596737032186,105,High Severity Fire,459951-sand loam-forest high sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest high sev fire",wepp.cli,,,
512,118,951.8376618407356,228.8205318318692,21.78,0.7645387630889859,348.35161006726355,105,High Severity Fire,459975-sand loam-forest high sev fire,Colluvial land (GRX-SL) - forest high sev fire,wepp.cli,,,
513,119,951.8376618407356,272.31534366767903,25.92,0.7403273346837618,142.2014243064141,105,High Severity Fire,459954-sand loam-forest high sev fire,"Chaix sandy loam, 50 to 70 percent (SL) - forest high sev fire",wepp.cli,,,
522,120,30.0,90.0,0.27,0.2596506199333817,309.6751134124221,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
532,121,60.0,75.0,0.45,0.3882106218041053,314.392764404728,106,Low Severity Fire,459983-sand loam-forest low sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest low sev fire",wepp.cli,,,
533,122,60.0,90.0,0.54,0.648099515904682,97.33609843560474,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
542,123,422.13203435596427,701.4393031122406,29.610000000000003,0.4639604188088884,339.909672550098,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
543,124,422.13203435596427,127.92206135785544,5.4,1.3064969994462907,81.22111431131874,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
551,125,293.2632021601513,362.13203435596427,10.620000000000001,0.6420886969066205,32.002632757192835,119,Shrub High Severity Fire,459983-sand loam-shrub high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - shrub high sev fire",wepp.cli,,,
552,126,559.7056274847714,48.239643616473415,2.7,4.378749327985256,338.00542030659875,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
553,127,559.7056274847714,162.4068001754605,9.09,2.1265507452128585,44.48854243873187,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
561,128,256.9663627283379,395.7716446627536,10.1699,0.8301057842455762,50.08620644265974,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
562,129,199.7056274847714,13.519899434010137,0.27,4.024599797373306,43.66667042747102,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
563,130,199.7056274847714,162.23879320812162,3.24,1.23420580287385,78.6388634153902,129,Grass High Severity Fire,459983-sand loam-grass high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - grass high sev fire",wepp.cli,,,
572,131,289.7056274847714,180.18289963229637,5.220000000000001,0.942746513780295,34.9506148239226,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
573,132,289.7056274847714,49.705627484771405,1.4400000000000002,1.2768674310965535,156.92778221422736,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
581,133,338.6736007217566,310.91883092036784,10.530000000000001,1.047395783391864,32.27130773772047,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
583,134,84.8528137423857,106.06601717798212,0.9,0.658814303007472,99.45826105434284,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
592,135,229.7056274847714,54.8528137423857,1.26,0.9226104666831342,40.801878188972346,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
593,136,229.7056274847714,156.72232497824487,3.6,0.5943773664488399,191.2967386684608,118,Moderate Severity Fire,459954-sand loam-forest moderate sev fire,"Chaix sandy loam, 50 to 70 percent (SL) - forest moderate sev fire",wepp.cli,,,
602,137,217.27922061357856,136.69047558312135,2.97,0.6072860796031204,6.636067080906156,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
603,138,217.27922061357856,546.7619023324854,11.88,0.7283210844357378,146.38646658809154,119,Shrub High Severity Fire,459982-sand loam-shrub high sev fire,"Corbett loamy coarse sand, 30 to 70 percent slopes, severely eroded (LCOS) - shrub high sev fire",wepp.cli,,,
612,139,404.5584412271571,324.7985621098923,13.14,0.9008091151345056,338.80848050487083,105,High Severity Fire,459983-sand loam-forest high sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest high sev fire",wepp.cli,,,
613,140,404.5584412271571,75.63802131326258,3.06,0.9913840836727748,127.15240156502604,106,Low Severity Fire,459982-sand loam-forest low sev fire,"Corbett loamy coarse sand, 30 to 70 percent slopes, severely eroded (LCOS) - forest low sev fire",wepp.cli,,,
622,141,272.13203435596427,284.4207598828897,7.74,0.9205932196922184,314.34116624524245,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
623,142,272.13203435596427,555.6126472130868,15.120000000000001,0.5940955635071454,124.00889802565742,106,Low Severity Fire,459951-sand loam-forest low sev fire,"Chaix coarse sandy loam, 50 to 70 percent slopes, severely eroded (COSL) - forest low sev fire",wepp.cli,,,
632,143,1253.9696961966995,274.8870256159123,34.4699,1.0835116076712843,293.32956863645245,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
633,144,1253.9696961966995,231.10606331155032,28.98,1.5387167040325098,47.62723782452871,120,Shrub Moderate Severity Fire,459983-sand loam-shrub moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - shrub moderate sev fire",wepp.cli,,,
642,145,217.27922061357856,294.09162928489746,6.390000000000001,0.436381320256139,243.30411795350844,118,Moderate Severity Fire,459983-sand loam-forest moderate sev fire,"Corbett loamy coarse sand, 50 to 80 percent slopes (LCOS) - forest moderate sev fire",wepp.cli,,,
